DT_GERACAO,HH_GERACAO,ANO_ELEICAO,NR_TURNO,NM_TIPO_ELEICAO,SG_UF,SG_UE,NM_UE,CD_CARGO,DS_CARGO,NM_CANDIDATO,SQ_CANDIDATO,NR_CANDIDATO,NM_URNA_CANDIDATO,CD_SITUACAO_CANDIDATURA,DS_SITUACAO_CANDIDATURA,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,CD_LEGENDA,SG_LEGENDA,DS_COMPOSICAO_LEGENDA,NM_LEGENDA,CD_OCUPACAO,DS_OCUPACAO,DT_NASCIMENTO,NR_TITULO_ELEITORAL_CANDIDATO,NR_IDADE_DATA_POSSE,CD_GENERO,DS_GENERO,SG_UF_NASCIMENTO,CD_MUNICIPIO_NASCIMENTO,NM_MUNICIPIO_NASCIMENTO,CD_SIT_TOT_TURNO,DS_SIT_TOT_TURNO,CODIGO_IBGE_MUN,CD_IBGE_MUN_NASC,NR_ZONA,CD_SIT_CAND_SUPERIOR,DS_SIT_CAND_SUPERIOR,QT_VOTOS_NOMINAIS,CD_TIPO_ELEICAO,TP_ABRANGENCIA,CD_MUNICIPIO,NM_SOCIAL_CANDIDATO,CD_DETALHE_SITUACAO_CAND,DS_DETALHE_SITUACAO_CAND,CD_CBO,CD_MUN_IBGE
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,ELINALDO LEITE DA SILVA,-1,33669,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,25/02/51,000000000NULL,45,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,1,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,TADEU ARRUDA CAMARA,-1,33678,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,14/03/51,000000000NULL,45,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,415,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,INACIO PEREGRINO DA SILVA,-1,33680,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,12/02/32,000000000NULL,64,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,684,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,CAUBY DE OLIVEIRA BARROCA FILHO,-1,33682,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,20/10/62,000000000NULL,34,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,215,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,JOAO CRISOSTOMO GRILO,-1,33687,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,11/07/27,000000000NULL,69,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,635,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,HERONIDES ARAUJO DOS SANTOS,-1,33688,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,16/03/71,000000000NULL,25,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,450,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,FRANCISCO FERREIRA DA COSTA,-1,33699,NULO,-1,NULO,33,PMN,PARTIDO DA MOBILIZACAO NACIONAL,-1,NULO,NULO,NULO,-1,NULO,08/05/54,000000000NULL,42,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,284,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,JOSE VITORIA DE MOURA,-1,36612,NULO,-1,NULO,36,PRN,PARTIDO DA RECONSTRUCAO NACIONAL,-1,PDT/PSD/PRN,PDT/PRN/PSD,COLIGACAO VITORIA DO POVO,-1,NULO,06/10/34,000000000NULL,62,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,206,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,GILSON LOURENCO DA SILVA,-1,36678,NULO,-1,NULO,36,PRN,PARTIDO DA RECONSTRUCAO NACIONAL,-1,PDT/PSD/PRN,PDT/PRN/PSD,COLIGACAO VITORIA DO POVO,-1,NULO,02/01/62,000000000NULL,34,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,224,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,JOSE RAMILSON DANTAS,-1,36689,NULO,-1,NULO,36,PRN,PARTIDO DA RECONSTRUCAO NACIONAL,-1,PDT/PSD/PRN,PDT/PRN/PSD,COLIGACAO VITORIA DO POVO,-1,NULO,16/04/64,000000000NULL,32,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,67,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,VERONICA MARIA DOS SANTOS NOGUEIRA,-1,40600,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,16/07/45,000000000NULL,51,4,FEMININO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,23,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,BERNARDO JOSE DA GAMA,-1,40625,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,02/08/43,000000000NULL,53,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,3,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,MARLINDO POMPEU DE ARAUJO,-1,40640,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,05/04/38,000000000NULL,58,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,2,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,NELSON NEWTON DE FARIA,-1,40654,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,06/10/46,000000000NULL,50,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,172,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,RUBENS ALVES DA SILVA,-1,40666,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,22/12/44,000000000NULL,52,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,49,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,ADAO ERIDAN DE ANDRADE,-1,40670,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,29/08/61,000000000NULL,35,2,MASCULINO,NULO,-1.0,NULO,5.0,MEDIA,2408102,-1.0,1,-1,NULO,46,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,JOSE BORGES BARBOSA,-1,40678,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,07/05/57,000000000NULL,39,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,36,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,FRANCISCO EDILSON FERREIRA DE LIMA,-1,40696,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,26/09/51,000000000NULL,45,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,41,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,ELIETE MENDES BARBOZA,-1,40699,NULO,-1,NULO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,22/09/44,000000000NULL,52,4,FEMININO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,411,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,JOSE ALEXANDRE TRINDADE,-1,41612,NULO,-1,NULO,41,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,PDT/PSD/PRN,PDT/PRN/PSD,COLIGACAO VITORIA DO POVO,-1,NULO,15/03/36,000000000NULL,60,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,99,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,JOSEFA DE VASCONCELOS CARLOS ROCHA,-1,41623,NULO,-1,NULO,41,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,PDT/PSD/PRN,PDT/PRN/PSD,COLIGACAO VITORIA DO POVO,-1,NULO,12/06/43,000000000NULL,53,4,FEMININO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,176,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,LUCIANO DO NASCIMENTO COSTA,-1,41678,NULO,-1,NULO,41,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,PDT/PSD/PRN,PDT/PRN/PSD,COLIGACAO VITORIA DO POVO,-1,NULO,23/12/73,000000000NULL,23,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,36,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,VERA MARIA DE QUEIROZ MOURA,-1,41689,NULO,-1,NULO,41,PSD,PARTIDO SOCIAL DEMOCRATICO,-1,PDT/PSD/PRN,PDT/PRN/PSD,COLIGACAO VITORIA DO POVO,-1,NULO,06/05/53,000000000NULL,43,4,FEMININO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,174,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,JOSE NORMANDO BEZERRA,-1,43696,NULO,-1,NULO,43,PV,PARTIDO VERDE,-1,VONTADE DO POVO,PTB/PCB/PFL/PSB/PV,FRENTE DEMOCRATICA PELA VONTADE DO POVO,-1,NULO,04/04/53,000000000NULL,43,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,531,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,GEANE BENEDITO DA SILVA,-1,44602,NULO,-1,NULO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,-1,NULO,NULO,NULO,-1,NULO,05/03/71,000000000NULL,25,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,691,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,ROSINALDO LOBO DE MEDEIROS,-1,44603,NULO,-1,NULO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,-1,NULO,NULO,NULO,-1,NULO,30/08/69,000000000NULL,27,2,MASCULINO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,516,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,MARIA CONSUELO FELIPE,-1,44644,NULO,-1,NULO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,-1,NULO,NULO,NULO,-1,NULO,20/08/57,000000000NULL,39,4,FEMININO,NULO,-1.0,NULO,4.0,NAO ELEITO,2408102,-1.0,1,-1,NULO,245,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,ALTEMAR COSTA RIBEIRO,-1,45605,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,22/04/64,000000000NULL,32,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,49,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,DOMICIO FERNANDES JUNIOR,-1,45611,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,10/09/61,000000000NULL,35,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,935,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,ANTONIO ALVES DA SILVA FILHO,-1,45614,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,24/03/44,000000000NULL,52,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,2027,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,FERNANDO JOSE GONCALVES DE MELO,-1,45615,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,22/12/51,000000000NULL,45,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,431,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,FRANCISCO XAVIER BARBOSA DE SOUSA,-1,45621,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,20/09/43,000000000NULL,53,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,284,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,JOSE BATISTA DAS NEVES,-1,45622,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,21/04/60,000000000NULL,36,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,635,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,SONALI ROSADO CASCUDO RODRIGUES NELSON DOS SANTOS,-1,45633,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,24/01/63,000000000NULL,33,4,FEMININO,NULO,-1.0,NULO,5.0,MEDIA,2408102,-1.0,1,-1,NULO,225,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,FRANCISCO DE ASSIS OLIVEIRA,-1,45644,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,04/10/46,000000000NULL,50,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,43,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,LUCRECIO PEGADO CORTEZ NETO,-1,45645,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,20/06/55,000000000NULL,41,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,557,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,MIRIAM DE ARAUJO,-1,45655,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,20/08/59,000000000NULL,37,4,FEMININO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,1,-1,NULO,882,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,IVAN CORREIA DE OLIVEIRA PAIVA JUNIOR,-1,45660,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,14/03/64,000000000NULL,32,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,2,-1,NULO,2065,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,PAULO EDUARDO DA COSTA FREIRE,-1,45666,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,22/10/64,000000000NULL,32,2,MASCULINO,NULO,-1.0,NULO,1.0,ELEITO,2408102,-1.0,2,-1,NULO,14477,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,WILSON LUIZ CARDOSO,-1,45670,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,25/11/52,000000000NULL,44,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,2,-1,NULO,193,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,GUSTAVO ADOLFO DE MEDEIROS MARIZ,-1,45677,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,09/11/39,000000000NULL,57,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,2,-1,NULO,18791,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,MARIO XAVIER DA CUNHA,-1,45678,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,29/12/39,000000000NULL,57,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,2,-1,NULO,2460,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,EDMUNDO GENTILE,-1,45680,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,07/04/53,000000000NULL,43,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,2,-1,NULO,13483,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,JOAO MARIA DE LIMA,-1,45688,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,04/08/62,000000000NULL,34,2,MASCULINO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,2,-1,NULO,1002,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,NADJALUCE DE CARVALHO BARROS,-1,45699,NULO,-1,NULO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,-1,PSDB/PPB,PPB/PSDB,UNIDADE POPULAR,-1,NULO,23/05/71,000000000NULL,25,-1,NULO,NULO,-1.0,NULO,2.0,SUPLENTE,2408102,-1.0,2,-1,NULO,206,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
24/11/2016,16:15:15,1996,1,ELEICOES 1996,RN,17612,NATAL,11,VEREADOR,JULIANO HOMEM DE SIQUEIRA,-1,65654,NULO,-1,NULO,65,PC DO B,PARTIDO COMUNISTA DO BRASIL,-1,PT/PC DO B/PPS,PT/PPS/PC DO B,FRENTE POPULAR DE NATAL,-1,NULO,30/07/49,000000000NULL,47,2,MASCULINO,NULO,-1.0,NULO,1.0,ELEITO,2408102,-1.0,2,-1,NULO,406,2,MUNICIPAIS,-1,NULO,-1,NULO,-1,-1
